,i,j,origin_x,origin_y,dest_x,dest_y
722,19,22,-46.586299999999994,-23.5564,-46.601299999999995,-23.526399999999995
723,21,23,-46.601299999999995,-23.526399999999995,-46.586299999999994,-23.5564
724,19,23,-46.601299999999995,-23.5564,-46.586299999999994,-23.5564
725,19,22,-46.586299999999994,-23.5564,-46.601299999999995,-23.526399999999995
726,21,23,-46.601299999999995,-23.526399999999995,-46.586299999999994,-23.5564
727,19,21,-46.586299999999994,-23.5564,-46.61630000000001,-23.5564
728,19,21,-46.61630000000001,-23.5564,-46.61630000000001,-23.5564
729,19,23,-46.61630000000001,-23.5564,-46.586299999999994,-23.5564
730,19,24,-46.571299999999994,-23.5564,-46.571299999999994,-23.511399999999995
731,18,16,-46.661300000000004,-23.571399999999997,-46.6913,-23.6014
732,15,16,-46.6313,-23.616400000000002,-46.691300000000005,-23.616400000000002
733,18,20,-46.601299999999995,-23.571399999999997,-46.6313,-23.5864
734,18,20,-46.601299999999995,-23.571399999999997,-46.6313,-23.5864
735,17,20,-46.61630000000001,-23.5864,-46.6313,-23.5864
736,17,20,-46.6313,-23.5864,-46.6313,-23.5864
737,17,20,-46.6313,-23.5864,-46.6313,-23.5864
738,17,21,-46.61630000000001,-23.5864,-46.61630000000001,-23.5864
739,17,21,-46.61630000000001,-23.5864,-46.61630000000001,-23.5864
740,17,19,-46.6313,-23.5864,-46.646300000000004,-23.5864
741,17,20,-46.646300000000004,-23.5864,-46.6313,-23.5864
742,17,20,-46.646300000000004,-23.5864,-46.6313,-23.5864
743,17,19,-46.6313,-23.5864,-46.6463,-23.6014
744,17,20,-46.61630000000001,-23.5864,-46.63130000000001,-23.6014
745,17,20,-46.61630000000001,-23.5864,-46.63130000000001,-23.6014
746,16,20,-46.6463,-23.6014,-46.63130000000001,-23.6014
747,16,20,-46.6463,-23.6014,-46.63130000000001,-23.6014
748,16,20,-46.6463,-23.6014,-46.63130000000001,-23.6014
749,16,18,-46.63130000000001,-23.6014,-46.6613,-23.6014
750,16,18,-46.63130000000001,-23.6014,-46.6613,-23.6014
751,16,18,-46.63130000000001,-23.6014,-46.6613,-23.6014
752,16,20,-46.63130000000001,-23.6014,-46.63130000000001,-23.6014
753,16,20,-46.63130000000001,-23.6014,-46.63130000000001,-23.6014
754,16,20,-46.63130000000001,-23.6014,-46.63130000000001,-23.6014
755,16,18,-46.63130000000001,-23.6014,-46.661300000000004,-23.5864
756,16,18,-46.63130000000001,-23.6014,-46.661300000000004,-23.5864
757,16,20,-46.63130000000001,-23.6014,-46.63130000000001,-23.6014
758,16,20,-46.63130000000001,-23.6014,-46.63130000000001,-23.6014
759,16,20,-46.63130000000001,-23.6014,-46.63130000000001,-23.6014
760,16,20,-46.63130000000001,-23.6014,-46.63130000000001,-23.6014
761,16,19,-46.6463,-23.6014,-46.646300000000004,-23.5864
762,16,20,-46.6463,-23.6014,-46.6313,-23.5864
763,16,18,-46.6463,-23.6014,-46.6613,-23.6014
764,16,17,-46.6463,-23.6014,-46.67630000000001,-23.5864
765,16,19,-46.6463,-23.6014,-46.646300000000004,-23.5864
766,16,19,-46.6463,-23.6014,-46.646300000000004,-23.5864
767,16,19,-46.6463,-23.6014,-46.646300000000004,-23.5864
768,16,19,-46.6463,-23.6014,-46.646300000000004,-23.5864
769,16,19,-46.6463,-23.6014,-46.6463,-23.6014
770,16,19,-46.6463,-23.6014,-46.646300000000004,-23.5864
771,16,19,-46.6463,-23.6014,-46.6463,-23.6014
772,16,17,-46.6463,-23.6014,-46.67630000000001,-23.571399999999997
773,16,19,-46.6463,-23.6014,-46.6463,-23.6014
774,17,19,-46.6313,-23.5864,-46.6463,-23.6014
775,16,17,-46.63130000000001,-23.6014,-46.67630000000001,-23.5564
776,17,20,-46.646300000000004,-23.5864,-46.6313,-23.616400000000002
777,15,17,-46.6313,-23.616400000000002,-46.67630000000001,-23.616400000000002
778,17,20,-46.646300000000004,-23.5864,-46.6313,-23.616400000000002
779,17,20,-46.6313,-23.5864,-46.63130000000001,-23.6014
780,16,19,-46.63130000000001,-23.6014,-46.646300000000004,-23.5864
781,17,20,-46.6313,-23.5864,-46.63130000000001,-23.6014
782,16,19,-46.63130000000001,-23.6014,-46.646300000000004,-23.5864
783,17,18,-46.646300000000004,-23.5864,-46.661300000000004,-23.5864
784,17,19,-46.661300000000004,-23.5864,-46.646300000000004,-23.5864
785,17,17,-46.646300000000004,-23.5864,-46.67630000000001,-23.5864
786,17,19,-46.661300000000004,-23.5864,-46.646300000000004,-23.571399999999997
787,18,16,-46.646300000000004,-23.571399999999997,-46.691300000000005,-23.5564
788,18,17,-46.646300000000004,-23.571399999999997,-46.67630000000001,-23.5864
789,17,19,-46.67630000000001,-23.5864,-46.646300000000004,-23.571399999999997
790,17,19,-46.67630000000001,-23.5864,-46.646300000000004,-23.571399999999997
791,18,18,-46.67630000000001,-23.571399999999997,-46.661300000000004,-23.5564
792,18,19,-46.646300000000004,-23.571399999999997,-46.646300000000004,-23.5414
793,20,19,-46.646300000000004,-23.5414,-46.646300000000004,-23.571399999999997
794,15,20,-46.6313,-23.616400000000002,-46.63130000000001,-23.6014
795,16,20,-46.63130000000001,-23.6014,-46.6313,-23.616400000000002
796,15,20,-46.6313,-23.616400000000002,-46.63130000000001,-23.6014
797,16,18,-46.63130000000001,-23.6014,-46.661300000000004,-23.5864
798,16,19,-46.63130000000001,-23.6014,-46.646300000000004,-23.571399999999997
799,16,20,-46.63130000000001,-23.6014,-46.6313,-23.616400000000002
800,16,20,-46.63130000000001,-23.6014,-46.6313,-23.616400000000002
801,14,19,-46.646300000000004,-23.6314,-46.646300000000004,-23.6314
802,14,16,-46.646300000000004,-23.6314,-46.691300000000005,-23.6314
803,15,16,-46.6313,-23.616400000000002,-46.6913,-23.6014
804,15,18,-46.6313,-23.616400000000002,-46.661300000000004,-23.616400000000002
805,15,18,-46.6313,-23.616400000000002,-46.661300000000004,-23.616400000000002
806,14,20,-46.646300000000004,-23.6314,-46.6313,-23.6314
807,14,20,-46.646300000000004,-23.6314,-46.6313,-23.6314
808,15,19,-46.661300000000004,-23.616400000000002,-46.646300000000004,-23.6314
809,15,19,-46.646300000000004,-23.616400000000002,-46.646300000000004,-23.6314
810,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
811,14,19,-46.646300000000004,-23.6314,-46.646300000000004,-23.616400000000002
812,14,19,-46.646300000000004,-23.6314,-46.646300000000004,-23.616400000000002
813,15,16,-46.646300000000004,-23.616400000000002,-46.6913,-23.6014
814,16,19,-46.6913,-23.6014,-46.646300000000004,-23.616400000000002
815,15,18,-46.646300000000004,-23.616400000000002,-46.661300000000004,-23.616400000000002
816,15,19,-46.661300000000004,-23.616400000000002,-46.646300000000004,-23.616400000000002
817,15,19,-46.661300000000004,-23.616400000000002,-46.646300000000004,-23.616400000000002
818,15,19,-46.646300000000004,-23.616400000000002,-46.646300000000004,-23.616400000000002
819,15,19,-46.646300000000004,-23.616400000000002,-46.646300000000004,-23.616400000000002
820,15,18,-46.646300000000004,-23.616400000000002,-46.661300000000004,-23.616400000000002
821,15,19,-46.661300000000004,-23.616400000000002,-46.646300000000004,-23.616400000000002
822,15,18,-46.646300000000004,-23.616400000000002,-46.661300000000004,-23.616400000000002
823,15,14,-46.661300000000004,-23.616400000000002,-46.7213,-23.6314
824,14,18,-46.7213,-23.6314,-46.661300000000004,-23.616400000000002
825,15,17,-46.661300000000004,-23.616400000000002,-46.67630000000001,-23.616400000000002
826,15,18,-46.67630000000001,-23.616400000000002,-46.661300000000004,-23.616400000000002
827,15,19,-46.646300000000004,-23.616400000000002,-46.646300000000004,-23.616400000000002
828,15,19,-46.646300000000004,-23.616400000000002,-46.646300000000004,-23.616400000000002
829,15,19,-46.646300000000004,-23.616400000000002,-46.646300000000004,-23.616400000000002
830,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
831,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
832,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
833,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
834,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
835,14,18,-46.646300000000004,-23.6314,-46.661300000000004,-23.616400000000002
836,15,19,-46.646300000000004,-23.616400000000002,-46.6463,-23.6014
837,15,19,-46.646300000000004,-23.616400000000002,-46.6463,-23.6014
838,15,19,-46.646300000000004,-23.616400000000002,-46.6463,-23.6014
839,14,17,-46.646300000000004,-23.6314,-46.6763,-23.6014
840,14,18,-46.646300000000004,-23.6314,-46.661300000000004,-23.616400000000002
841,14,18,-46.646300000000004,-23.6314,-46.661300000000004,-23.616400000000002
842,15,20,-46.6313,-23.616400000000002,-46.6313,-23.571399999999997
843,16,20,-46.6463,-23.6014,-46.63130000000001,-23.6014
844,16,19,-46.63130000000001,-23.6014,-46.6463,-23.6014
845,16,20,-46.6463,-23.6014,-46.63130000000001,-23.6014
846,16,19,-46.63130000000001,-23.6014,-46.6463,-23.6014
847,16,20,-46.6463,-23.6014,-46.63130000000001,-23.6014
848,16,19,-46.63130000000001,-23.6014,-46.6463,-23.6014
849,16,20,-46.6463,-23.6014,-46.63130000000001,-23.6014
850,16,19,-46.63130000000001,-23.6014,-46.6463,-23.6014
851,16,18,-46.6463,-23.6014,-46.661300000000004,-23.5864
852,16,20,-46.6463,-23.6014,-46.6313,-23.616400000000002
853,16,20,-46.6463,-23.6014,-46.63130000000001,-23.6014
854,17,18,-46.67630000000001,-23.5864,-46.661300000000004,-23.571399999999997
855,17,18,-46.67630000000001,-23.5864,-46.661300000000004,-23.571399999999997
856,17,17,-46.661300000000004,-23.5864,-46.6763,-23.6014
857,18,18,-46.67630000000001,-23.571399999999997,-46.661300000000004,-23.5564
858,16,19,-46.6463,-23.6014,-46.646300000000004,-23.5864
859,18,18,-46.661300000000004,-23.571399999999997,-46.661300000000004,-23.571399999999997
860,18,18,-46.661300000000004,-23.571399999999997,-46.661300000000004,-23.571399999999997
861,16,18,-46.6613,-23.6014,-46.6613,-23.6014
862,16,18,-46.6613,-23.6014,-46.6613,-23.6014
863,16,18,-46.6613,-23.6014,-46.6613,-23.6014
864,16,18,-46.6613,-23.6014,-46.6613,-23.6014
865,16,18,-46.6613,-23.6014,-46.6613,-23.6014
866,17,19,-46.661300000000004,-23.5864,-46.6463,-23.6014
867,17,18,-46.646300000000004,-23.5864,-46.6613,-23.6014
868,17,18,-46.646300000000004,-23.5864,-46.6613,-23.6014
869,17,18,-46.646300000000004,-23.5864,-46.6613,-23.6014
870,16,18,-46.6613,-23.6014,-46.6613,-23.6014
871,16,16,-46.6613,-23.6014,-46.6913,-23.6014
872,16,18,-46.6463,-23.6014,-46.6613,-23.6014
873,16,19,-46.6613,-23.6014,-46.6463,-23.6014
874,16,18,-46.6463,-23.6014,-46.6613,-23.6014
875,16,19,-46.6613,-23.6014,-46.6463,-23.6014
876,17,16,-46.661300000000004,-23.5864,-46.6913,-23.6014
877,17,17,-46.661300000000004,-23.5864,-46.6763,-23.6014
878,16,19,-46.6613,-23.6014,-46.646300000000004,-23.5864
879,16,18,-46.6463,-23.6014,-46.6613,-23.6014
880,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
881,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
882,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
883,16,18,-46.6613,-23.6014,-46.6613,-23.6014
884,16,16,-46.6613,-23.6014,-46.691300000000005,-23.571399999999997
885,16,16,-46.6613,-23.6014,-46.691300000000005,-23.571399999999997
886,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
887,16,18,-46.6613,-23.6014,-46.6613,-23.6014
888,16,18,-46.6613,-23.6014,-46.6613,-23.6014
889,16,18,-46.6613,-23.6014,-46.6613,-23.6014
890,16,18,-46.6613,-23.6014,-46.6613,-23.6014
891,17,16,-46.661300000000004,-23.5864,-46.6913,-23.6014
892,17,18,-46.661300000000004,-23.5864,-46.661300000000004,-23.6314
893,14,18,-46.661300000000004,-23.6314,-46.661300000000004,-23.5864
894,16,18,-46.6463,-23.6014,-46.6613,-23.6014
895,16,18,-46.6463,-23.6014,-46.6613,-23.6014
896,16,18,-46.6463,-23.6014,-46.6613,-23.6014
897,16,18,-46.6463,-23.6014,-46.6613,-23.6014
898,16,16,-46.6613,-23.6014,-46.6913,-23.6014
899,16,18,-46.6913,-23.6014,-46.661300000000004,-23.616400000000002
900,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
901,17,18,-46.661300000000004,-23.5864,-46.6613,-23.6014
902,16,18,-46.6613,-23.6014,-46.661300000000004,-23.5864
903,17,18,-46.661300000000004,-23.5864,-46.6613,-23.6014
904,16,18,-46.6613,-23.6014,-46.661300000000004,-23.5864
905,17,16,-46.661300000000004,-23.5864,-46.691300000000005,-23.5864
906,17,18,-46.661300000000004,-23.5864,-46.6613,-23.6014
907,16,18,-46.6613,-23.6014,-46.661300000000004,-23.5864
908,16,18,-46.6613,-23.6014,-46.6613,-23.6014
909,16,18,-46.6613,-23.6014,-46.6613,-23.6014
910,16,18,-46.6613,-23.6014,-46.6613,-23.6014
911,16,18,-46.6613,-23.6014,-46.6613,-23.6014
912,16,18,-46.6613,-23.6014,-46.6613,-23.6014
913,17,17,-46.67630000000001,-23.5864,-46.6763,-23.6014
914,17,17,-46.646300000000004,-23.5864,-46.6763,-23.6014
915,17,18,-46.646300000000004,-23.5864,-46.661300000000004,-23.616400000000002
916,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
917,16,15,-46.6613,-23.6014,-46.706300000000006,-23.571399999999997
918,15,16,-46.661300000000004,-23.616400000000002,-46.691300000000005,-23.646399999999996
919,13,18,-46.691300000000005,-23.646399999999996,-46.661300000000004,-23.616400000000002
920,15,17,-46.661300000000004,-23.616400000000002,-46.67630000000001,-23.616400000000002
921,15,18,-46.67630000000001,-23.616400000000002,-46.661300000000004,-23.616400000000002
922,15,19,-46.661300000000004,-23.616400000000002,-46.6463,-23.6014
923,15,19,-46.661300000000004,-23.616400000000002,-46.6463,-23.6014
924,15,18,-46.67630000000001,-23.616400000000002,-46.661300000000004,-23.616400000000002
925,15,18,-46.661300000000004,-23.616400000000002,-46.661300000000004,-23.616400000000002
926,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
927,15,19,-46.661300000000004,-23.616400000000002,-46.646300000000004,-23.6314
928,14,18,-46.646300000000004,-23.6314,-46.661300000000004,-23.616400000000002
929,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
930,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
931,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
932,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
933,15,18,-46.67630000000001,-23.616400000000002,-46.661300000000004,-23.616400000000002
934,15,18,-46.661300000000004,-23.616400000000002,-46.661300000000004,-23.616400000000002
935,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
936,15,19,-46.661300000000004,-23.616400000000002,-46.646300000000004,-23.6314
937,14,17,-46.646300000000004,-23.6314,-46.67630000000001,-23.616400000000002
938,15,18,-46.706300000000006,-23.616400000000002,-46.6613,-23.6014
939,16,15,-46.6613,-23.6014,-46.706300000000006,-23.616400000000002
940,15,18,-46.706300000000006,-23.616400000000002,-46.6613,-23.6014
941,16,15,-46.6613,-23.6014,-46.706300000000006,-23.616400000000002
942,15,18,-46.706300000000006,-23.616400000000002,-46.6613,-23.6014
943,16,15,-46.6613,-23.6014,-46.706300000000006,-23.616400000000002
944,16,19,-46.6613,-23.6014,-46.646300000000004,-23.616400000000002
945,16,19,-46.6613,-23.6014,-46.6463,-23.6014
946,16,19,-46.6613,-23.6014,-46.6463,-23.6014
947,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
948,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
949,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
950,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
951,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
952,16,16,-46.6613,-23.6014,-46.691300000000005,-23.5864
953,16,16,-46.6613,-23.6014,-46.691300000000005,-23.5864
954,16,16,-46.6613,-23.6014,-46.691300000000005,-23.5864
955,16,17,-46.6613,-23.6014,-46.6763,-23.6014
956,16,17,-46.6613,-23.6014,-46.6763,-23.6014
957,16,18,-46.6613,-23.6014,-46.6613,-23.6014
958,16,18,-46.6613,-23.6014,-46.6613,-23.6014
959,14,18,-46.646300000000004,-23.6314,-46.6613,-23.6014
960,14,18,-46.646300000000004,-23.6314,-46.6613,-23.6014
961,14,18,-46.646300000000004,-23.6314,-46.6613,-23.6014
962,16,18,-46.6463,-23.6014,-46.6613,-23.6014
963,16,18,-46.6463,-23.6014,-46.6613,-23.6014
964,16,15,-46.6613,-23.6014,-46.706300000000006,-23.6314
965,16,16,-46.6613,-23.6014,-46.691300000000005,-23.5864
966,17,18,-46.691300000000005,-23.5864,-46.6613,-23.6014
967,15,19,-46.661300000000004,-23.616400000000002,-46.6463,-23.6014
968,16,18,-46.6463,-23.6014,-46.661300000000004,-23.616400000000002
969,15,17,-46.646300000000004,-23.616400000000002,-46.6763,-23.6014
970,16,18,-46.6613,-23.6014,-46.6613,-23.6014
971,14,17,-46.646300000000004,-23.6314,-46.6763,-23.6014
972,16,17,-46.6613,-23.6014,-46.6763,-23.6014
973,16,17,-46.6613,-23.6014,-46.6763,-23.6014
974,16,17,-46.6613,-23.6014,-46.6763,-23.6014
975,17,17,-46.67630000000001,-23.5864,-46.6763,-23.6014
976,14,18,-46.661300000000004,-23.6314,-46.6613,-23.6014
977,16,18,-46.6613,-23.6014,-46.661300000000004,-23.6314
978,14,18,-46.661300000000004,-23.6314,-46.6613,-23.6014
979,16,16,-46.6613,-23.6014,-46.691300000000005,-23.616400000000002
980,16,17,-46.63130000000001,-23.6014,-46.6763,-23.6014
981,18,19,-46.661300000000004,-23.571399999999997,-46.646300000000004,-23.5864
982,17,18,-46.646300000000004,-23.5864,-46.6613,-23.6014
983,16,18,-46.6763,-23.6014,-46.661300000000004,-23.5564
984,16,18,-46.6763,-23.6014,-46.6613,-23.6014
985,16,18,-46.6613,-23.6014,-46.6613,-23.6014
986,22,17,-46.6313,-23.511399999999995,-46.67630000000001,-23.526399999999995
987,22,17,-46.6313,-23.511399999999995,-46.67630000000001,-23.526399999999995
988,16,17,-46.6763,-23.6014,-46.67630000000001,-23.5864
989,16,18,-46.6763,-23.6014,-46.6613,-23.6014
990,16,17,-46.6613,-23.6014,-46.6763,-23.6014
991,16,16,-46.6763,-23.6014,-46.6913,-23.6014
992,16,18,-46.6763,-23.6014,-46.6613,-23.6014
993,16,17,-46.6613,-23.6014,-46.6763,-23.6014
994,16,18,-46.6763,-23.6014,-46.6613,-23.6014
995,16,17,-46.6613,-23.6014,-46.6763,-23.6014
996,14,18,-46.646300000000004,-23.6314,-46.6613,-23.6014
997,16,15,-46.6613,-23.6014,-46.706300000000006,-23.571399999999997
998,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
999,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
1000,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
1001,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
1002,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
1003,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
1004,15,18,-46.646300000000004,-23.616400000000002,-46.6613,-23.6014
1005,15,18,-46.646300000000004,-23.616400000000002,-46.6613,-23.6014
1006,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
1007,17,18,-46.691300000000005,-23.5864,-46.6613,-23.6014
1008,14,18,-46.661300000000004,-23.6314,-46.6613,-23.6014
1009,16,15,-46.6613,-23.6014,-46.706300000000006,-23.6314
1010,14,18,-46.706300000000006,-23.6314,-46.6613,-23.6014
1011,16,17,-46.63130000000001,-23.6014,-46.6763,-23.6014
1012,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
1013,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
1014,16,17,-46.6763,-23.6014,-46.67630000000001,-23.616400000000002
1015,16,17,-46.6913,-23.6014,-46.6763,-23.6014
1016,15,17,-46.691300000000005,-23.616400000000002,-46.6763,-23.6014
1017,15,17,-46.691300000000005,-23.616400000000002,-46.6763,-23.6014
1018,15,17,-46.661300000000004,-23.616400000000002,-46.67630000000001,-23.616400000000002
1019,15,18,-46.67630000000001,-23.616400000000002,-46.661300000000004,-23.616400000000002
1020,15,17,-46.661300000000004,-23.616400000000002,-46.6763,-23.6014
1021,16,18,-46.6763,-23.6014,-46.661300000000004,-23.616400000000002
1022,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
1023,15,16,-46.67630000000001,-23.616400000000002,-46.691300000000005,-23.646399999999996
1024,15,18,-46.661300000000004,-23.616400000000002,-46.661300000000004,-23.616400000000002
1025,15,18,-46.661300000000004,-23.616400000000002,-46.661300000000004,-23.616400000000002
1026,15,18,-46.661300000000004,-23.616400000000002,-46.661300000000004,-23.616400000000002
1027,16,16,-46.6763,-23.6014,-46.691300000000005,-23.646399999999996
1028,15,15,-46.67630000000001,-23.616400000000002,-46.706300000000006,-23.646399999999996
1029,13,17,-46.706300000000006,-23.646399999999996,-46.67630000000001,-23.616400000000002
1030,15,18,-46.67630000000001,-23.616400000000002,-46.661300000000004,-23.616400000000002
1031,13,16,-46.706300000000006,-23.646399999999996,-46.691300000000005,-23.691400000000005
1032,15,15,-46.661300000000004,-23.616400000000002,-46.706300000000006,-23.6314
1033,14,18,-46.706300000000006,-23.6314,-46.661300000000004,-23.616400000000002
1034,13,17,-46.646300000000004,-23.646399999999996,-46.6763,-23.6014
1035,17,18,-46.67630000000001,-23.5864,-46.661300000000004,-23.616400000000002
1036,16,16,-46.6613,-23.6014,-46.6913,-23.6014
1037,16,17,-46.6613,-23.6014,-46.6763,-23.6014
1038,16,17,-46.6613,-23.6014,-46.6763,-23.6014
1039,15,17,-46.661300000000004,-23.616400000000002,-46.67630000000001,-23.5864
1040,17,17,-46.67630000000001,-23.5864,-46.67630000000001,-23.5864
1041,17,17,-46.661300000000004,-23.5864,-46.67630000000001,-23.5864
1042,17,18,-46.691300000000005,-23.5864,-46.661300000000004,-23.5864
1043,16,18,-46.63130000000001,-23.6014,-46.661300000000004,-23.5864
1044,16,18,-46.6763,-23.6014,-46.661300000000004,-23.5864
1045,17,18,-46.661300000000004,-23.5864,-46.661300000000004,-23.5564
1046,19,18,-46.661300000000004,-23.5564,-46.661300000000004,-23.5864
1047,16,16,-46.6613,-23.6014,-46.691300000000005,-23.5864
1048,17,16,-46.67630000000001,-23.5864,-46.691300000000005,-23.5864
1049,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
1050,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
1051,16,18,-46.6613,-23.6014,-46.661300000000004,-23.616400000000002
1052,15,18,-46.661300000000004,-23.616400000000002,-46.6613,-23.6014
1053,16,16,-46.6763,-23.6014,-46.691300000000005,-23.5864
1054,17,17,-46.691300000000005,-23.5864,-46.6763,-23.6014
1055,16,16,-46.6763,-23.6014,-46.691300000000005,-23.5864
1056,17,17,-46.691300000000005,-23.5864,-46.6763,-23.6014
1057,17,16,-46.67630000000001,-23.5864,-46.6913,-23.6014
1058,17,17,-46.67630000000001,-23.5864,-46.6763,-23.6014
1059,17,17,-46.67630000000001,-23.5864,-46.6763,-23.6014
1060,17,17,-46.67630000000001,-23.5864,-46.6763,-23.6014
1061,19,18,-46.706300000000006,-23.5564,-46.661300000000004,-23.5864
1062,19,18,-46.706300000000006,-23.5564,-46.661300000000004,-23.5864
1063,17,18,-46.661300000000004,-23.5864,-46.661300000000004,-23.5864
1064,17,17,-46.661300000000004,-23.5864,-46.67630000000001,-23.5864
1065,17,17,-46.661300000000004,-23.5864,-46.67630000000001,-23.5864
1066,17,17,-46.661300000000004,-23.5864,-46.67630000000001,-23.5864
1067,17,17,-46.661300000000004,-23.5864,-46.67630000000001,-23.5864
1068,16,18,-46.6613,-23.6014,-46.661300000000004,-23.5864
1069,16,17,-46.6613,-23.6014,-46.6763,-23.6014
1070,17,18,-46.67630000000001,-23.5864,-46.661300000000004,-23.5864
1071,18,18,-46.661300000000004,-23.571399999999997,-46.661300000000004,-23.5864
1072,18,18,-46.661300000000004,-23.571399999999997,-46.661300000000004,-23.5864
1073,16,18,-46.6763,-23.6014,-46.661300000000004,-23.616400000000002
1074,18,22,-46.586299999999994,-23.571399999999997,-46.601299999999995,-23.571399999999997
1075,18,17,-46.706300000000006,-23.571399999999997,-46.67630000000001,-23.5864
1076,17,16,-46.67630000000001,-23.5864,-46.6913,-23.6014
1077,17,17,-46.691300000000005,-23.5864,-46.67630000000001,-23.5864
1078,17,17,-46.691300000000005,-23.5864,-46.67630000000001,-23.5864
1079,17,15,-46.67630000000001,-23.5864,-46.706300000000006,-23.6314
1080,18,15,-46.67630000000001,-23.571399999999997,-46.706300000000006,-23.571399999999997
1081,18,14,-46.706300000000006,-23.571399999999997,-46.7213,-23.556399999999996
1082,19,15,-46.7213,-23.556399999999996,-46.706300000000006,-23.571399999999997
1083,18,15,-46.67630000000001,-23.571399999999997,-46.706300000000006,-23.571399999999997
1084,17,17,-46.67630000000001,-23.5864,-46.67630000000001,-23.5864
1085,17,16,-46.67630000000001,-23.5864,-46.691300000000005,-23.616400000000002
1086,17,17,-46.67630000000001,-23.5864,-46.6763,-23.6014
1087,17,17,-46.67630000000001,-23.5864,-46.6763,-23.6014
1088,17,17,-46.67630000000001,-23.5864,-46.6763,-23.6014
1089,14,17,-46.661300000000004,-23.6314,-46.67630000000001,-23.5864
1090,17,16,-46.67630000000001,-23.5864,-46.6913,-23.6014
1091,16,17,-46.6913,-23.6014,-46.67630000000001,-23.5864
1092,17,18,-46.67630000000001,-23.5864,-46.661300000000004,-23.5564
1093,19,17,-46.661300000000004,-23.5564,-46.67630000000001,-23.5864
1094,17,18,-46.67630000000001,-23.5864,-46.661300000000004,-23.5564
1095,19,17,-46.661300000000004,-23.5564,-46.67630000000001,-23.5864
1096,17,16,-46.67630000000001,-23.5864,-46.6913,-23.6014
1097,17,17,-46.67630000000001,-23.5864,-46.6763,-23.6014
1098,17,17,-46.67630000000001,-23.5864,-46.67630000000001,-23.5864
1099,17,17,-46.67630000000001,-23.5864,-46.67630000000001,-23.5864
1100,17,17,-46.67630000000001,-23.5864,-46.67630000000001,-23.5864
1101,17,17,-46.67630000000001,-23.5864,-46.67630000000001,-23.5864
1102,17,17,-46.67630000000001,-23.5864,-46.67630000000001,-23.5864
1103,17,17,-46.67630000000001,-23.5864,-46.67630000000001,-23.5864
1104,16,16,-46.6763,-23.6014,-46.691300000000005,-23.5864
1105,16,15,-46.6763,-23.6014,-46.706300000000006,-23.571399999999997
1106,16,16,-46.6763,-23.6014,-46.691300000000005,-23.616400000000002
1107,17,16,-46.67630000000001,-23.5864,-46.691300000000005,-23.5864
1108,17,17,-46.67630000000001,-23.5864,-46.6763,-23.6014
1109,17,17,-46.67630000000001,-23.5864,-46.6763,-23.6014
1110,17,17,-46.67630000000001,-23.5864,-46.67630000000001,-23.5864
1111,17,17,-46.67630000000001,-23.5864,-46.67630000000001,-23.571399999999997
1112,17,16,-46.67630000000001,-23.5864,-46.6913,-23.6014
1113,17,17,-46.67630000000001,-23.5864,-46.6763,-23.6014
1114,16,17,-46.6763,-23.6014,-46.67630000000001,-23.5864
